id,kind,title,release,rating,cast,cast_id,genres,duration,budget,worldwide_gross,summary,cover_url
79522,movie,Manhattan,25-Apr-79,7.9,"Woody Allen(Isaac), Diane Keaton(Mary), Michael Murphy(Yale), Mariel Hemingway(Tracy), Meryl Streep(Jill)","0000095, 0000473, 0614526, 0000446, 0000658","Comedy, Drama, Romance",96,"$9,000,000 (estimated)",NA,"Forty-two year old Isaac Davis has a romanticized view of his hometown, New York City, most specifically Manhattan, as channeled through the lead character in the first book he is writing, despite his own Manhattan-based life being more of a tragicomedy. He has just quit his job as a hack writer for a bad television comedy, he, beyond the ten second rush of endorphins during the actual act of quitting, now regretting the decision, especially as he isn't sure he can live off his book writing career. He is paying two alimonies, his second ex-wife, Jill Davis, a lesbian, who is writing her own tell-all book of their acrimonious split. The one somewhat positive aspect of his life is that he is dating a young woman named Tracy, although she is only seventeen and still in high school. Largely because of their differences a big part of which is due to their ages, he does not see a long term future with her. His life has the potential to be even more tragicomical when he meets journalist Mary Wilkie, the mistress of his best friend, college professor Yale Pollack. Although Isaac's first impression of Mary is that she is a pretentious intellectual, he falls for her. They do become friends with the potential of becoming more than just friends as she knows that being the ""other woman"" in Yale's life is not a long term role that she wants. An Isaac/Mary coupling may complicate matters even more with Yale being mutually in their lives. Regardless, Isaac may be able to rationalize events after they happen, no matter what those events are.",https://m.media-amazon.com/images/M/MV5BMzdmY2I3MmEtOGFiZi00MTg1LWIxY2QtNWUwM2NmNWNlY2U5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@.jpg
78754,movie,All That Jazz,20-Dec-79,7.9,"Roy Scheider(Joe Gideon), Jessica Lange(Angelique), Ann Reinking(Kate Jagger), Leland Palmer(Audrey Paris), Cliff Gorman(Davis Newman)","0001702, 0001448, 0718237, 0658336, 0331054","Drama, Music, Musical",123,NA,NA,"Joe Gideon is a Broadway director, choreographer and filmmaker, he in the process of casting the chorus and staging the dance numbers for his latest Broadway show, starring his ex-wife Audrey Paris in what is largely a vanity project for her in playing a role several years younger than her real age, and editing a film he directed on the life of stand-up comic Davis Newman. Joe's professional and personal lives are intertwined, he a chronic philanderer, having slept with and had relationships with a series of dancers in his shows, Victoria Porter, who he hired for the current show despite she not being the best dancer, in the former category, and Kate Jagger, his current girlfriend, in the latter category. That philandering has led to relationship problems, with Audrey during their marriage, and potentially now with Kate who wants a committed relationship with Joe largely in not wanting the alternative of entering the dating world again. Joe also lives a hard and fast life, he chain smoking, drinking heavily, listening to hard driving classical music and popping uppers to keep going. In addition to pressures from investors and meeting film deadlines above and beyond his own self-induced hard life, he is teetering on the brink physically and emotionally. With Kate, Audrey, and his and Audrey's teenage daughter Michelle looking over him as best they can, Joe flirts with ""Angelique"" in the process, he potentially succumbing to her if he doesn't listen to them or what his body is telling him.",https://m.media-amazon.com/images/M/MV5BZWE4N2JkNDUtZDU4MC00ZjNhLTlkMjYtOTNkMjZhMDAwMDMyXkEyXkFqcGdeQXVyMTA0MjU0Ng@@.jpg
77402,movie,Dawn of the Dead,06-Dec-79,7.9,"David Emge(Stephen), Ken Foree(Peter), Scott H. Reiniger(Roger), Gaylen Ross(Francine), David Crawford(Dr. Foster)","0256361, 0286010, 0718203, 0743417, 0186740","Horror, Thriller",127,"$650,000 (estimated)","$55,000,000","The zombie apocalypse has hit Earth. Two personnel from a TV station and two policemen set off in a helicopter to find a safe place to hide out. Their search leads them to a shopping mall where they manage to find a place that, while not zombie-free, is quite secure. So far, so good.",https://m.media-amazon.com/images/M/MV5BMzc1YTIyNjctYzhlNy00ZmYzLWI2ZWQtMzk4MmQwYzA0NGQ1XkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
71615,movie,The Holy Mountain,21-Aug-74,7.9,"Alejandro Jodorowsky(The Alchemist), Horacio Salinas(The Thief), Zamira Saunders(The Written Woman), Juan Ferrara(Fon), Adriana Page(Isla)","0423524, 0758360, 0766993, 0273988, 0656096","Adventure, Drama, Fantasy",114,"$750,000 (estimated)",NA,"A Christlike figure wanders through bizarre, grotesque scenarios filled with religious and sacrilegious imagery. He meets a mystical guide who introduces him to seven wealthy and powerful people, each representing a planet in the Solar system. These seven, along with the protagonist, the guide and the guide's assistant, divest themselves of their worldly goods and form a group of nine who will seek the Holy Mountain, in order to displace the gods who live there and become immortal.",https://m.media-amazon.com/images/M/MV5BN2IzM2I5NTQtMTIyMy00YWM2LWI1OGMtNjI0MWIyNDZkZGFkXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
71129,movie,Amarcord,18-Dec-73,7.9,"Pupella Maggio(Miranda), Armando Brancia(Aurelio), Magali Noël(Gradisca), Ciccio Ingrassia(Teo), Nando Orfei(Patacca)","0535991, 0104392, 0637649, 0409049, 0649756","Comedy, Drama",123,NA,NA,"One year in a small northern Italian coastal town in the late 1930s is presented. The slightly off-kilter cast of characters are affected by time and location, the social mores dictated largely by Catholicism and the national fervor surrounding Il Duce aka Benito Mussolini and Fascism. The stories loosely center on a mid-teen named Titta and his household including his adolescent brother, his ever supportive mother who is always defending him against his father, his freeloading maternal Uncle Lallo, and his paternal grandfather who slyly has eyes and hands for the household maid. Other townsfolk include: Gradisca, the town beauty, who can probably have any man she wants, but generally has no one as most think she out of their league; Volpina, the prostitute; Giudizio, the historian; a blind accordionist; and an extremely buxom tobacconist. The several vignettes presented include: the town bonfire in celebration of spring; life at Titta's school with his classmates and teachers; Aurelio, Titta's father, at his beachfront construction worksite and his and his workmates' encounter with Volpina; Titta's confessions to the priest about his burgeoning sexuality; Aurelio being questioned by authorities about his anti-Fascist leanings; a fantasy sequence at the luxurious Grand Hotel; a family outing with Aurelio's institutionalized brother, Teo; many townsfolk embarking on a sail to witness a marine event passing by their town; an annual car race; Titta's fantasy encounter with the tobacconist after closing hours come true; events surrounding the big snowfall that year, including a family tragedy; and an event centering on Gradisca and her future.",https://m.media-amazon.com/images/M/MV5BZDI2OTg2NDQtMzc0MC00MjRiLWI1NzAtMjY2ZDMwMmUyNzBiXkEyXkFqcGdeQXVyNzM0MTUwNTY@.jpg
68361,movie,The Discreet Charm of the Bourgeoisie,15-Sep-72,7.9,"Fernando Rey(Don Rafael Acosta), Paul Frankeur(François Thévenot), Delphine Seyrig(Simone Thévenot), Bulle Ogier(Florence), Stéphane Audran(Alice Sénéchal)","0721073, 0291289, 0786891, 0644680, 0000804",Comedy,102,"$800,000 (estimated)",NA,Several bourgeois friends planning to get together for dinner experience a succession of highly unusual occurrences that interfere with their expected dining enjoyment.,https://m.media-amazon.com/images/M/MV5BYzQ5NjJiYWQtYjAzMC00NGU0LWFlMDYtNGFiYjFlMWI1NWM0XkEyXkFqcGdeQXVyODQ0OTczOQ@@.jpg
68182,movie,"Aguirre, the Wrath of God",29-Dec-72,7.9,"Klaus Kinski(Don Lope de Aguirre), Helena Rojo(Inez de Atienza), Del Negro(Brother Gaspar de Carvajal), Ruy Guerra(Don Pedro de Ursua), Peter Berling(Don Fernando de Guzman)","0001428, 0737928, 0215683, 0346087, 0075655","Action, Adventure, Biography, Drama, History",95,"$370,000 (estimated)",NA,"A few decades after the destruction of the Inca empire, a Spanish expedition leaves the mountains of Peru and goes down the Amazon river in search of gold and wealth. Soon, they come across great difficulties and don Lope de Aguirre, a ruthless man who cares only about riches, becomes their leader. But will his quest lead them to ""the golden city"", or to certain destruction?",https://m.media-amazon.com/images/M/MV5BMjRkY2VhYzMtZWQyNS00OTY2LWE5NTAtYjlhNmQyYzE5MmUxXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
67185,movie,Harold and Maude,20-Dec-71,7.9,"Ruth Gordon(Maude), Bud Cort(Harold), Vivian Pickles(Mrs. Chasen), Cyril Cusack(Glaucus), Charles Tyner(Uncle Victor)","0002106, 0001069, 0681954, 0159258, 0879006","Comedy, Drama, Romance",91,"$1,200,000 (estimated)",NA,"Young adult Harold Chasen, solitary and friendless by choice, is obsessed with death, this fascination manifesting itself in he staging his own fake suicides, driving a hearse and attending funerals, even of people he doesn't know, all to the chagrin of his exasperated wealthy mother with whom he lives. Mrs. Chasen is determined for Harold to be ""normal"", including her sending him into therapy to deal with his issues and finding him a girlfriend through a computer dating service. It is at a series of funerals that Harold meets Maude, on the cusp of her eightieth birthday, she who too attends funerals of strangers. Unlike Harold, Maude is obsessed with life - her own life to be more precise - she does whatever she wants to please herself, damned what others may think or how they may be affected. Since she can't take material possessions with her, she is more interested in experiences, with whatever material possessions she has - often ""borrowed"" without asking - only to further those experiences. Their friendship is initially based on how the other can further their own priority. But as Maude shows Harold how to truly live, Harold falls in love with her. Their relationship, already limited in time by the sheer math, is curtailed even more as Maude shows him only not how to live well, but die well.",https://m.media-amazon.com/images/M/MV5BY2M5Mzg3NjctZTlkNy00MTU0LWFlYTQtY2E2Y2M4NjNiNzllXkEyXkFqcGdeQXVyMTAwMzUyOTc@.jpg
66206,movie,Patton,13-Mar-70,7.9,"George C. Scott(General George S. Patton Jr.), Karl Malden(General Omar N. Bradley), Stephen Young(Captain Chester B. Hansen), Michael Strong(Brigadier General Hobart Carver), Carey Loftin(General Bradley's Driver)","0001715, 0001500, 0950079, 0835021, 0517444","Biography, Drama, War",172,"$12,000,000 (estimated)",NA,"""Patton"" tells the tale of General George S. Patton, famous tank commander of World War II. The film begins with Patton's career in North Africa and progresses through the invasion of Europe and the fall of the Third Reich. Side plots also speak of Patton's numerous faults such his temper and tendency toward insubordination, faults that would prevent him from becoming the lead American general in the Normandy Invasion as well as to his being relieved as Occupation Commander of Germany.",https://m.media-amazon.com/images/M/MV5BMmNhZmJhMmYtNjlkMC00MjhjLTk1NzMtMTNlMzYzNjZlMjNiXkEyXkFqcGdeQXVyMTQxNzMzNDI@.jpg
65214,movie,The Wild Bunch,19-Jun-69,7.9,"William Holden(Pike), Ernest Borgnine(Dutch), Robert Ryan(Thornton), Edmond O'Brien(Sykes), Warren Oates(Lyle Gorch)","0000034, 0000308, 0752813, 0639529, 0643105","Action, Adventure, Western",135,"$6,244,087 (estimated)",NA,"It's 1913, and the ""traditional"" American West is dying. Amongst the inhabitants of this dying era are a gang known as ""the wild bunch."" After a failed railroad office robbery, the gang heads to Mexico to do one last job. Seeing their times and lives drifting away in the 20th century, the gang takes the job and ends up in a brutally violent last stand against their enemies deemed to be corrupt, in a small Mexican town ruled by a ruthless general.",https://m.media-amazon.com/images/M/MV5BNGUyYTZmOWItMDJhMi00N2IxLWIyNDMtNjUxM2ZiYmU5YWU1XkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
63350,movie,Night of the Living Dead,10-Dec-69,7.9,"Duane Jones(Ben), Judith O'Dea(Barbra), Karl Hardman(Harry Cooper), Marilyn Eastman(Helen Cooper), Keith Wayne(Tom)","0427977, 0640621, 0362457, 0247659, 0915593",Horror,96,"$114,000 (estimated)","$30,000,000","Barbra and Johnny visit their father's grave in a remote cemetery when they are suddenly set upon by zombies. Barbra manages to get away and takes refuge in what seems to be an abandoned farm house. She is soon joined by Ben who stopped at the house in need of gas. Beset by the walking dead all around them Ben does his best to secure the doors and windows. The news reports are grim however with creatures returning to life everywhere. Barbra and Ben are surprised when they realize there are 5 people hiding out in the basement: Harry, Helen and Karen Cooper; and a young couple, Tom and Judy. Dissensions sets in almost immediately with Harry Cooper wanting to be in charge. As their situation deteriorates, their chances of surviving the night lessen minute by minute.",https://m.media-amazon.com/images/M/MV5BYzI4NmVhNmItYzAzNC00ZTJmLWExMjAtMjBjN2VjYWVmMDQwXkEyXkFqcGdeQXVyMzAxNjg3MjQ@.jpg
63227,movie,The Lion in Winter,30-Oct-68,7.9,"Peter O'Toole(Henry II), Katharine Hepburn(Eleanor of Aquitaine), Anthony Hopkins(Richard), John Castle(Geoffrey), Nigel Terry(John)","0000564, 0000031, 0000164, 0145284, 0856050","Biography, Drama, History",134,"$4,000,000 (estimated)",NA,"It's Christmas 1183, and King Henry II (Peter O'Toole) is planning to announce his successor to the throne. The jockeying for the crown, though, is complex. Henry has three sons and wants his boy Prince John (Nigel Terry) to take over. Henry's wife, Queen Eleanor (Katharine Hepburn), has other ideas. She believes their son Prince Richard (Sir Anthony Hopkins) should be King. As the family and various schemers gather for the holiday, each tries to make the indecisive King choose his or her option.",https://m.media-amazon.com/images/M/MV5BMTkzNzYyMzA5N15BMl5BanBnXkFtZTgwODcwODQ3MDI@.jpg
61811,movie,In the Heat of the Night,02-Aug-67,7.9,"Sidney Poitier(Virgil Tibbs), Rod Steiger(Gillespie), Warren Oates(Sam Wood), Lee Grant(Mrs. Colbert), Larry Gates(Endicott)","0001627, 0001768, 0643105, 0335519, 0309588","Crime, Drama, Mystery, Thriller",110,"$2,000,000 (estimated)",NA,"Detective Virgil Tibbs is caught up in the racial tension of the US South when he is arrested after the murder of a prominent businessman. Tibbs was simply waiting for his next train at the station in Sparta, Mississippi and the confusion is soon resolved but when local police chief Gillespie learns that Tibbs is the Philadelphia PD's number one homicide expert, he reluctantly asks for his assistance. The murdered man, Mr. Colbert, had come to Sparta from the North to build a new factory and his wife and business associates immediately point the finger at Endicott, the most powerful man in the county and the one who had the most to lose if a major new employer comes to the area. Tibbs' life is clearly in danger but he perseveres in a highly charged and racially explosive environment until the killer is found.",https://m.media-amazon.com/images/M/MV5BZjZhZTZkNWItZGE1My00MTRkLWI2ZDktMWZkZTIxZWYxOTgzXkEyXkFqcGdeQXVyNDY2MTk1ODk@.jpg
56923,movie,Charade,Dec 1963 (A,7.9,"Cary Grant(Peter Joshua), Audrey Hepburn(Regina Lampert), Walter Matthau(Hamilton Bartholomew), James Coburn(Tex Panthollow), George Kennedy(Herman Scobie)","0000026, 0000030, 0000527, 0000336, 0001421","Comedy, Mystery, Romance, Thriller",113,"$3,000,000 (estimated)",NA,"When Regina Lampert's husband, Charles, is found alongside a train, murdered. In no time she's left broke, homeless, and with the French police, the American government, and 3 rather insistent men all thinking she knows where the money they say Charles stole is located. Gorgeous Audrey Hepburn and debonair Cary Grant sparkle in the film, which has been called 'the best Hitchcock film he never made'. It's fun, suspenseful, and stylish. Fall in love with Paris and a wonderful cast in this deservedly well-loved Stanley Donen film.",https://m.media-amazon.com/images/M/MV5BMTA0Y2UyMDUtZGZiOS00ZmVkLTg3NmItODQyNTY1ZjU1MWE4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
56218,movie,The Manchurian Candidate,24-Oct-62,7.9,"Frank Sinatra(Major Bennett Marco), Laurence Harvey(Raymond Shaw), Janet Leigh(Eugenie Rose Chaney), Angela Lansbury(Mrs. Eleanor Shaw Iselin), Henry Silva(Chunjin)","0000069, 0002131, 0001463, 0001450, 0798328","Drama, Thriller",126,"$2,200,000 (estimated)",NA,"Major Bennett Marco (Frank Sinatra) is an intelligence officer in the U.S. Army. He served valiantly as a Captain in the Korean war and his Sergeant, Raymond Shaw (Laurence Harvey), even received the Medal of Honor. Marco has a major problem however: he has a recurring nightmare, one where two members of his squad were killed by Shaw. He's put on indefinite sick leave and visits Shaw in New York City. Shaw, for his part. has established himself well, despite the misgivings of his domineering mother, Mrs. Eleanor Shaw Iselin (Dame Angela Lansbury). She is a red-baiter, accusing anyone who disagrees with her right-wing reactionary views of being a Communist. Raymond hates her, not only for how she's treated him, but equally because of his stepfather, the ineffectual U.S. Senator John Iselin (James Gregory), who is intent on seeking higher office. When Marco learns that others in his Korean War unit have had nightmares similar to his own, he realizes that something happened to all of them in Korea, and that Raymond Shaw is the focal point.",https://m.media-amazon.com/images/M/MV5BOTY0ZTA1ZjUtN2MyNi00ZGRmLWExYmMtOTkyNzI1NGQ2Y2RlXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
54331,movie,Spartacus,17-Nov-60,7.9,"Kirk Douglas(Spartacus), Laurence Olivier(Crassus), Jean Simmons(Varinia), Charles Laughton(Gracchus), Peter Ustinov(Batiatus)","0000018, 0000059, 0001739, 0001452, 0001811","Adventure, Biography, Drama, History, War",197,"$12,000,000 (estimated)","$60,000,000, 01 Jan 1998","In 73 B.C., a Thracian slave leads a revolt at a gladiatorial school run by Lentulus Batiatus (Sir Peter Ustinov). The uprising soon spreads across the Italian Peninsula involving thousand of slaves. The plan is to acquire sufficient funds to acquire ships from Silesian pirates who could then transport them to other lands from Brandisium in the south. The Roman Senator Gracchus (Charles Laughton) schemes to have Marcus Publius Glabrus (John Dall), Commander of the garrison of Rome, lead an army against the slaves who are living on Vesuvius. When Glabrus is defeated his mentor, Senator and General Marcus Licinius Crassus (Sir Laurence Olivier) is greatly embarrassed and leads his own army against the slaves. Spartacus and the thousands of freed slaves successfully make their way to Brandisium only to find that the Silesians have abandoned them. They then turn north and must face the might of Rome.",https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@.jpg
53619,movie,L'Avventura,14-Sep-60,7.9,"Gabriele Ferzetti(Sandro), Monica Vitti(Claudia), Lea Massari(Anna), Dominique Blanchar(Giulia), Renzo Ricci(Il padre di Anna)","0275213, 0900143, 0557159, 0087017, 0723242","Drama, Mystery",144,NA,NA,"A group of rich Italians head out on a yachting trip to a deserted volcanic island in the Mediterranean. When they are about to leave the island, they find Anna, the main character up to this point, has gone missing. Sandro, Anna's boyfriend, and Claudia, Anna's friend, try without success to find her. While looking for the missing friend, Claudia and Sandro develop an attraction for each other. When they get back to land, they continue the search with no success. Sandro and Claudia proceed to become lovers, and all but forget about the missing Anna.",https://m.media-amazon.com/images/M/MV5BNmJlYTVjZTYtZDg1Yy00NzFiLWJmYzYtYTJhMjliY2I2ZTlhXkEyXkFqcGdeQXVyMjgyNjk3MzE@.jpg
53472,movie,Breathless,16-Mar-60,7.9,"Jean Seberg(Patricia Franchini), Jean-Paul Belmondo(Michel Poiccard / Laszlo Kovacs), Daniel Boulanger(Police Inspector Vital), Henri-Jacques Huet(Antonio Berrutti), Roger Hanin(Carl Zubart)","0781029, 0000901, 0099429, 0400142, 0359894","Crime, Drama",90,"FRF400,000 (estimated)",NA,"Michel Poiccard, an irresponsible sociopath and small-time thief, steals a car and impulsively murders the motorcycle policeman who pursues him. Now wanted by the authorities, he renews his relationship with Patricia Franchini, a hip American girl studying journalism at the Sorbonne, whom he had met in Nice a few weeks earlier. Before leaving Paris, he plans to collect a debt from an underworld acquaintance and expects her to accompany him on his planned getaway to Italy. Even with his face in the local papers and media, Poiccard seems oblivious to the dragnet that is slowly closing around him as he recklessly pursues his love of American movies and libidinous interest in the beautiful American.",https://m.media-amazon.com/images/M/MV5BNzk5MDk2MjktY2I3NS00ODZkLTk3OTktY2Q3ZDE2MmQ2M2ZmXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
52893,movie,Hiroshima Mon Amour,10-Jun-59,7.9,"Emmanuelle Riva(Elle), Eiji Okada(Lui), Stella Dassas(Mother), Pierre Barbaud(Father), Bernard Fresson(German Lover)","0728938, 0645402, 0202072, 0053289, 0294401","Drama, Romance",90,NA,NA,"A French woman and a Japanese man have an affair while she is in Japan making a film about peace and the impact of the atomic bomb on Hiroshima, The man, an architect, lost his family in the bombing. She recalls her lover during the war, a 23 year-old German soldier who later died. Despite the time they spend together, her attachment appears minimal and they go forward into the future.",https://m.media-amazon.com/images/M/MV5BMzY2NTA1MzUwN15BMl5BanBnXkFtZTgwOTc4NTU4MjE@.jpg
49730,movie,The Searchers,May 1956 (B,7.9,"John Wayne(Ethan Edwards), Jeffrey Hunter(Martin Pawley), Vera Miles(Laurie Jorgensen), Ward Bond(Rev. Capt. Samuel Johnston Clayton), Natalie Wood(Debbie Edwards - Age 15)","0000078, 0001374, 0587256, 0000955, 0000081","Adventure, Drama, Western",119,"$3,750,000 (estimated)",NA,"After a long three-year absence, the battle-scarred Confederate veteran of the American Civil War, Ethan Edwards, turns up on the remote and dusty Texan homestead of his brother, Aaron. In high hopes of finding peace, instead, the taciturn former soldier will embark on a treacherous five-year odyssey of retribution, when the ruthless Chief Scar's murderous Comanche raiding party massacre his family, burn the ranch to the ground and abduct his nine-year-old niece, Debbie. Driven by hatred of Indians, Ethan and his young companion, Martin Pawley, ride through the unforgiving desert to track down their lost Debbie; however, is the woman they lost and the prisoner in Scar's teepee still the same woman the searchers seek?",https://m.media-amazon.com/images/M/MV5BYWQ3YWJiMDEtMDBhNS00YjY1LTkzNmEtY2U4Njg4MjQ3YWE3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@.jpg
48028,movie,East of Eden,10-Apr-55,7.9,"Julie Harris(Abra), James Dean(Cal Trask), Raymond Massey(Adam Trask), Burl Ives(Sam - the Sheriff), Richard Davalos(Aron Trask)","0364915, 0000015, 0557339, 0412322, 0202501",Drama,118,NA,NA,"In the Salinas Valley, in and around World War I, Cal Trask feels he must compete against overwhelming odds with his brother Aron for the love of their father Adam. Cal is frustrated at every turn, from his reaction to the war, to how to get ahead in business and in life, to how to relate to estranged mother.",https://m.media-amazon.com/images/M/MV5BNTYzNjI3MWUtZjg3Yi00ZDBkLWIwM2YtYmUyZGZjN2RiZjI5XkEyXkFqcGdeQXVyMDI2NDg0NQ@@.jpg
44706,movie,High Noon,09-Jun-52,7.9,"Gary Cooper(Marshal Will Kane), Thomas Mitchell(Mayor Jonas Henderson), Lloyd Bridges(Deputy Marshal Harvey Pell), Katy Jurado(Helen Ramírez), Grace Kelly(Amy Fowler Kane)","0000011, 0593775, 0000978, 0432827, 0000038","Drama, Thriller, Western",85,"$730,000 (estimated)",NA,"On the day he gets married and hangs up his badge, Marshal Will Kane is told that a man he sent to prison years before, Frank Miller, is returning on the noon train to exact his revenge. Having initially decided to leave with his new spouse, Will decides he must go back and face Miller. However, when he seeks the help of the townspeople he has protected for so long, they turn their backs on him. It seems Kane may have to face Miller alone, as well as the rest of Miller's gang, who are waiting for him at the station.",https://m.media-amazon.com/images/M/MV5BOWIzZGUxZmItOThkMS00Y2QxLTg0MTYtMDdhMjRlNTNlYTI3L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
42546,movie,Harvey,04-Dec-50,7.9,"Wallace Ford(Ellis Logfren, The Taxi Driver), William H. Lynn(Judge Omar Gaffney), Victoria Horne(Myrtle Mae Simmons), Jesse White(Martin Wilson), Cecil Kellaway(Dr. William Chumley)","0285922, 0528621, 0395067, 0924964, 0445523","Comedy, Drama, Fantasy",104,NA,NA,"The classic stage hit gets the Hollywood treatment in the story of Elwood P. Dowd who makes friends with a spirit taking the form of a human-sized rabbit named Harvey that only he sees (and a few privileged others on occasion also.) After his sister tries to commit him to a mental institution, a comedy of errors ensues. Elwood and Harvey become the catalysts for a family mending its wounds and for romance blossoming in unexpected places.",https://m.media-amazon.com/images/M/MV5BMzg2YTFkNjgtM2ZkNS00MWVkLWIwMTEtZTgzMDM2MmUxNDE2XkEyXkFqcGdeQXVyMjI4MjA5MzA@.jpg
39628,movie,Miracle on 34th Street,02-Oct-47,7.9,"Maureen O'Hara(Doris Walker), John Payne(Fred Gailey), Edmund Gwenn(Kris Kringle), Gene Lockhart(Judge Henry X. Harper), Natalie Wood(Susan Walker)","0000058, 0668361, 0350324, 0516876, 0000081","Comedy, Drama, Family",96,NA,NA,"At the Macy's Department Store Thanksgiving Day parade, the actor playing Santa is discovered to be drunk by a whiskered old man. Doris Walker, the no nonsense special events director, persuades the old man to take his place. The old man proves to be a sensation and is quickly recruited to be the store Santa at the main Macy's outlet. While he is successful, Ms. Walker learns that he calls himself Kris Kringle and he claims to be the actual Santa Claus. Despite reassurances by Kringle's doctor that he is harmless, Doris still has misgivings, especially when she has cynically trained herself, and especially her daughter, Susan, to reject all notions of belief and fantasy. And yet, people, especially Susan, begin to notice there is something special about Kris and his determination to advance the true spirit of Christmas amidst the rampant commercialism around him and succeeding in improbable ways. When a raucous conflict with the store's cruelly incompetent psychologist erupts, Kris finds himself held at Bellevue where, in despair, he deliberately fails a mental examination to ensure his commitment. All seems lost until Doris' friend, Fred Gaily, reassures Kris of his worth and agrees to represent him in the fight to secure his release. To achieve that, Fred arranges a formal hearing in which he argues that Kris is sane because he is in fact Santa Claus. What ensues is a bizarre hearing in which people's beliefs are reexamined and put to the test, but even so, it's going to take a miracle for Kris to win.",https://m.media-amazon.com/images/M/MV5BNjRkOGEwYTUtY2E5Yy00ODg4LTk2ZWItY2IyMzUxOGVhMTM1XkEyXkFqcGdeQXVyNDk0MDg4NDk@.jpg
38787,movie,Notorious,06-Sep-46,7.9,"Cary Grant(Devlin), Ingrid Bergman(Alicia Huberman), Claude Rains(Alexander Sebastian), Louis Calhern(Paul Prescott), Leopoldine Konstantin(Mme. Sebastian)","0000026, 0000006, 0001647, 0129894, 0465369","Drama, Film-Noir, Romance, Thriller",102,"$2,000,000 (estimated)","$1,303,384","Following the conviction of her German father for treason against the U.S., Alicia Huberman takes to drink and men. She is approached by a government agent (T.R. Devlin) who asks her to spy on a group of her father's Nazi friends operating out of Rio de Janeiro. A romance develops between Alicia and Devlin, but she starts to get too involved in her work.",https://m.media-amazon.com/images/M/MV5BYTc1NGViOTMtNjZhNS00OGY2LWI4MmItOWQwNTY4MDMzNWI3L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@.jpg
38355,movie,The Big Sleep,31-Aug-46,7.9,"Humphrey Bogart(Philip Marlowe), Lauren Bacall(Vivian Rutledge), John Ridgely(Eddie Mars), Martha Vickers(Carmen Sternwood), Dorothy Malone(Acme Book Shop Proprietress)","0000007, 0000002, 0725891, 0896015, 0540416","Crime, Film-Noir, Mystery, Thriller",114,"$250,000 (estimated)","$10,682,000","P.I. Philip Marlowe's hired by a wealthy general to find out and stop his daughter, Carmen from being blackmailed over gambling debts, Marlowe finds himself deep within a web of love triangles, blackmail, murder, gambling, and organised crime. With help from Vivian (another of the general's daughters), Marlowe hatches a plot to free the family from this web and trap the real culprit.",https://m.media-amazon.com/images/M/MV5BMjdiM2IyZmQtODJiYy00NDNkLTllYmItMmFjMDNiYTQyOGVkXkEyXkFqcGdeQXVyNDY2MTk1ODk@.jpg
37884,movie,The Lost Weekend,Jan 1946 (U,7.9,"Ray Milland(Don Birnam), Jane Wyman(Helen St. James), Phillip Terry(Wick Birnam), Howard Da Silva(Nat), Doris Dowling(Gloria)","0001537, 0943837, 0856062, 0196247, 0235835","Drama, Film-Noir",101,"$1,250,000 (estimated)",NA,"Don Birnam, long-time alcoholic, has been ""on the wagon"" for ten days and seems to be over the worst; but his craving has just become more insidious. Evading a country weekend planned by his brother Wick and girlfriend Helen, he begins a four-day bender. In flashbacks we see past events, all gone wrong because of the bottle. But this bout looks like being his last...one way or the other.",https://m.media-amazon.com/images/M/MV5BMTk4NDQ0NjgyNF5BMl5BanBnXkFtZTgwMTE3NTkxMTE@.jpg
